baseline_id,guide_code,title,profile_level,procedure_role,photo_matchability,primary_rank,wp_id,profile_wp_title,source_wp_title,source_wp_section,base_ttl_owners,status
ci_unrelated_action_filter1,A-G-18-2026,항만하역작업 안전에 관한 기술지원규정,exclusive,field_control,photo_actionable,7,WP-AG18-22,작업장 일반 관리,작업장 일반 관리,7.1,A-G-18-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-18-2026,항만하역작업 안전에 관한 기술지원규정,exclusive,field_control,photo_actionable,8,WP-AG18-26,본선작업,본선작업,7.5,A-G-18-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-19-2026,고시인성(의복·설비·작업환경 등) 표시에 관한 기술지원규정,domain_specific,field_control,photo_actionable,1,WP-AG19-08,고시인성 의복 등급 선정 및 착용,고시인성 의복 등급 선정 및 착용,6.1,A-G-19-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-19-2026,고시인성(의복·설비·작업환경 등) 표시에 관한 기술지원규정,domain_specific,field_control,photo_actionable,2,WP-AG19-13,지게차·소형 이동장비 고시인성 표시 부착,지게차·소형 이동장비 고시인성 표시 부착,6.2.2,A-G-19-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-19-2026,고시인성(의복·설비·작업환경 등) 표시에 관한 기술지원규정,domain_specific,field_control,photo_actionable,3,WP-AG19-14,비상정지장치 고시인성 표시 설치,비상정지장치 고시인성 표시 설치,6.3.2,A-G-19-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-19-2026,고시인성(의복·설비·작업환경 등) 표시에 관한 기술지원규정,domain_specific,field_control,photo_actionable,4,WP-AG19-19,작업환경 고시인성 표시 설치,작업환경 고시인성 표시 설치,6.4.2,A-G-19-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-19-2026,고시인성(의복·설비·작업환경 등) 표시에 관한 기술지원규정,domain_specific,field_control,photo_actionable,5,WP-AG19-09,화물자동차·특수자동차 후부반사관/반사지 설치,화물자동차·특수자동차 후부반사관/반사지 설치,6.2.2,A-G-19-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-19-2026,고시인성(의복·설비·작업환경 등) 표시에 관한 기술지원규정,domain_specific,field_control,photo_actionable,6,WP-AG19-11,건설기계 반사기 및 표시등 설치,건설기계 반사기 및 표시등 설치,6.2.2,A-G-19-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-19-2026,고시인성(의복·설비·작업환경 등) 표시에 관한 기술지원규정,domain_specific,field_control,photo_actionable,7,WP-AG19-26,고시인성 의복 보관 및 유지관리,고시인성 의복 보관 및 유지관리,7.1,A-G-19-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-19-2026,고시인성(의복·설비·작업환경 등) 표시에 관한 기술지원규정,domain_specific,field_control,photo_actionable,8,WP-AG19-27,고시인성 안전 표시 점검 및 유지관리,고시인성 안전 표시 점검 및 유지관리,7.2,A-G-19-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-2-2025,"작업장 내 통로(경사로, 계단, 발판사다리) 선정 및 설치에 관한 기술지원규정",domain_specific,field_control,photo_actionable,1,WP-AG2-02,통로 유형 선정,통로 유형 선정,5,A-G-2-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-2-2025,"작업장 내 통로(경사로, 계단, 발판사다리) 선정 및 설치에 관한 기술지원규정",domain_specific,field_control,photo_actionable,2,WP-AG2-05,안전난간 설치,안전난간 설치,7.2,A-G-2-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-2-2025,"작업장 내 통로(경사로, 계단, 발판사다리) 선정 및 설치에 관한 기술지원규정",domain_specific,field_control,photo_actionable,3,WP-AG2-04,계단·발판사다리 설치,계단·발판사다리 설치,7.1,A-G-2-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-2-2025,"작업장 내 통로(경사로, 계단, 발판사다리) 선정 및 설치에 관한 기술지원규정",domain_specific,field_control,photo_actionable,4,WP-AG2-01,통로 위험성 검토,통로 위험성 검토,4,A-G-2-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-2-2025,"작업장 내 통로(경사로, 계단, 발판사다리) 선정 및 설치에 관한 기술지원규정",domain_specific,field_control,photo_actionable,5,WP-AG2-03,통로 설치 검토 및 치수 결정,통로 설치 검토 및 치수 결정,6,A-G-2-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-2-2025,"작업장 내 통로(경사로, 계단, 발판사다리) 선정 및 설치에 관한 기술지원규정",domain_specific,field_control,photo_actionable,6,WP-AG2-06,강도 검증,강도 검증,7.3,A-G-2-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-20-2026,그레이팅 설치 등에 관한 기술지원규정,domain_specific,field_control,photo_actionable,1,WP-AG20-04,그레이팅 고정 및 체결,그레이팅 고정 및 체결,9,A-G-20-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-20-2026,그레이팅 설치 등에 관한 기술지원규정,domain_specific,field_control,photo_actionable,2,WP-AG20-01,그레이팅 재질 선정 및 규격 결정,그레이팅 재질 선정 및 규격 결정,6,A-G-20-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-20-2026,그레이팅 설치 등에 관한 기술지원규정,domain_specific,field_control,photo_actionable,3,WP-AG20-02,설치 계획 수립,설치 계획 수립,8,A-G-20-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-20-2026,그레이팅 설치 등에 관한 기술지원규정,domain_specific,field_control,photo_actionable,4,WP-AG20-03,그레이팅 설치,그레이팅 설치,8,A-G-20-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-20-2026,그레이팅 설치 등에 관한 기술지원규정,domain_specific,field_control,photo_actionable,5,WP-AG20-05,유지보수 및 정기 점검,유지보수 및 정기 점검,11,A-G-20-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-3-2025,오토바이 배달작업 시 안전에 관한 기술지원규정,domain_specific,field_control,photo_actionable,1,WP-AG3-01,운행 전 점검,운행 전 점검,4.4,A-G-3-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-3-2025,오토바이 배달작업 시 안전에 관한 기술지원규정,domain_specific,field_control,photo_actionable,2,WP-AG3-03,도보 배달 (건물 출입 및 계단 이동),도보 배달 (건물 출입 및 계단 이동),4.1.2,A-G-3-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-3-2025,오토바이 배달작업 시 안전에 관한 기술지원규정,domain_specific,field_control,photo_actionable,3,WP-AG3-02,오토바이 운행,오토바이 운행,4.3,A-G-3-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-3-2025,오토바이 배달작업 시 안전에 관한 기술지원규정,domain_specific,field_control,photo_actionable,4,WP-AG3-04,운행 후 정비,운행 후 정비,5.2,A-G-3-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-4-2025,이동식 사다리의 사용에 관한 기술지원규정,domain_specific,field_control,photo_actionable,1,WP-AG4-01,이동식 사다리 선정 및 사용 전 점검,이동식 사다리 선정 및 사용 전 점검,4,A-G-4-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-4-2025,이동식 사다리의 사용에 관한 기술지원규정,domain_specific,field_control,photo_actionable,2,WP-AG4-03,이동식 사다리 작업 수행,이동식 사다리 작업 수행,5.1,A-G-4-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-4-2025,이동식 사다리의 사용에 관한 기술지원규정,domain_specific,field_control,photo_actionable,3,WP-AG4-02,이동식 사다리 설치,이동식 사다리 설치,5.1,A-G-4-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-4-2025,이동식 사다리의 사용에 관한 기술지원규정,domain_specific,field_control,photo_actionable,4,WP-AG4-04,이동식 사다리 보관 및 관리,이동식 사다리 보관 및 관리,5.2,A-G-4-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-5-2025,조리작업장 내 조리도구 사용에 관한 기술지원규정,exclusive,field_control,photo_actionable,1,WP-AG5-01,조리용 칼 사용 및 관리,조리용 칼 사용 및 관리,5.1,A-G-5-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-5-2025,조리작업장 내 조리도구 사용에 관한 기술지원규정,exclusive,field_control,photo_actionable,2,WP-AG5-02,가스레인지 사용 및 관리,가스레인지 사용 및 관리,5.2,A-G-5-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-6-2025,학교 급식실 근로자의 안전보건에 관한 기술지원규정,exclusive,field_control,photo_actionable,1,WP-AG6-03,배식 작업,배식 작업,4.5,A-G-6-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-6-2025,학교 급식실 근로자의 안전보건에 관한 기술지원규정,exclusive,field_control,photo_actionable,2,WP-AG6-04,세척 및 청소 작업,세척 및 청소 작업,4.1,A-G-6-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-6-2025,학교 급식실 근로자의 안전보건에 관한 기술지원규정,exclusive,field_control,photo_actionable,3,WP-AG6-01,식자재 준비 및 전처리,식자재 준비 및 전처리,4.2,A-G-6-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-6-2025,학교 급식실 근로자의 안전보건에 관한 기술지원규정,exclusive,field_control,photo_actionable,4,WP-AG6-02,조리 작업,조리 작업,4.5,A-G-6-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-7-2025,공동주택 경비근로자의 관리업무 보조작업 시 안전에 관한 기술지원규정,exclusive,field_control,photo_actionable,1,WP-AG7-03,수목 전지작업,수목 전지작업,4.2,A-G-7-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-7-2025,공동주택 경비근로자의 관리업무 보조작업 시 안전에 관한 기술지원규정,exclusive,field_control,photo_actionable,2,WP-AG7-05,예초기 제초작업,예초기 제초작업,4.2,A-G-7-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-7-2025,공동주택 경비근로자의 관리업무 보조작업 시 안전에 관한 기술지원규정,exclusive,field_control,photo_actionable,3,WP-AG7-06,생활폐기물(유리·거울) 수거 작업,생활폐기물(유리·거울) 수거 작업,4.6,A-G-7-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-7-2025,공동주택 경비근로자의 관리업무 보조작업 시 안전에 관한 기술지원규정,exclusive,field_control,photo_actionable,4,WP-AG7-09,지하주차장 순찰,지하주차장 순찰,4.3,A-G-7-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-7-2025,공동주택 경비근로자의 관리업무 보조작업 시 안전에 관한 기술지원규정,exclusive,field_control,photo_actionable,5,WP-AG7-10,야간 순찰,야간 순찰,별표,A-G-7-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-8-2025,산업재해 기록·분류에 관한 기술지원규정,general,measurement_analysis,photo_unmatchable,1,WP-AG8-04,업무상사고 재해자와 업무상질병 재해자 분류,업무상사고 재해자와 업무상질병 재해자 분류,4,A-G-8-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-8-2025,산업재해 기록·분류에 관한 기술지원규정,general,measurement_analysis,photo_unmatchable,2,WP-AG8-14,재해발생 일시·시점 확인 및 분류,재해발생 일시·시점 확인 및 분류,8,A-G-8-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-8-2025,산업재해 기록·분류에 관한 기술지원규정,general,measurement_analysis,photo_unmatchable,3,WP-AG8-03,재해자 특성 분석항목 조사·기록,재해자 특성 분석항목 조사·기록,7,A-G-8-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-8-2025,산업재해 기록·분류에 관한 기술지원규정,general,measurement_analysis,photo_unmatchable,4,WP-AG8-01,산업재해 분석 목적 설정 및 특성 항목 선정,산업재해 분석 목적 설정 및 특성 항목 선정,5,A-G-8-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-8-2025,산업재해 기록·분류에 관한 기술지원규정,general,measurement_analysis,photo_unmatchable,5,WP-AG8-02,사업장 특성 분석항목 조사·기록,사업장 특성 분석항목 조사·기록,6,A-G-8-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-8-2025,산업재해 기록·분류에 관한 기술지원규정,general,measurement_analysis,photo_unmatchable,6,WP-AG8-15,재해종류 및 피해현황 분류,재해종류 및 피해현황 분류,8,A-G-8-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-8-2025,산업재해 기록·분류에 관한 기술지원규정,general,measurement_analysis,photo_unmatchable,7,WP-AG8-17,발생형태 분석 및 분류,발생형태 분석 및 분류,8,A-G-8-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-8-2025,산업재해 기록·분류에 관한 기술지원규정,general,measurement_analysis,photo_unmatchable,8,WP-AG8-16,안전방호조치 및 개인보호조치 확인·분류,안전방호조치 및 개인보호조치 확인·분류,8,A-G-8-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-9-2025,창고 작업 시 안전에 관한 기술지원규정,exclusive,field_control,photo_actionable,1,WP-AG9-02,중량물 인력 작업,중량물 인력 작업,6.2,A-G-9-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-9-2025,창고 작업 시 안전에 관한 기술지원규정,exclusive,field_control,photo_actionable,2,WP-AG9-03,고소 작업,고소 작업,6.3,A-G-9-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-9-2025,창고 작업 시 안전에 관한 기술지원규정,exclusive,field_control,photo_actionable,3,WP-AG9-05,낙하물 방지 작업,낙하물 방지 작업,6.5,A-G-9-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-G-9-2025,창고 작업 시 안전에 관한 기술지원규정,exclusive,field_control,photo_actionable,4,WP-AG9-06,산업용 트럭 작업,산업용 트럭 작업,6.6,A-G-9-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-R-1-2026,자율안전보건관리체계 구축 및 운영에 관한 기술지원규정,general,risk_method,photo_unmatchable,1,WP-AR1-05,근로자 참여 체계 구축,근로자 참여 체계 구축,7.1,A-R-1-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-R-1-2026,자율안전보건관리체계 구축 및 운영에 관한 기술지원규정,general,risk_method,photo_unmatchable,2,WP-AR1-06,위험성평가 실시,위험성평가 실시,8.2,A-R-1-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-R-1-2026,자율안전보건관리체계 구축 및 운영에 관한 기술지원규정,general,risk_method,photo_unmatchable,3,WP-AR1-08,작업허가 및 TBM,작업허가 및 TBM,12.2,A-R-1-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-R-1-2026,자율안전보건관리체계 구축 및 운영에 관한 기술지원규정,general,risk_method,photo_unmatchable,4,WP-AR1-09,안전작업절차 수립,안전작업절차 수립,12.3,A-R-1-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-R-1-2026,자율안전보건관리체계 구축 및 운영에 관한 기술지원규정,general,risk_method,photo_unmatchable,5,WP-AR1-26,경영자검토 결과 이행 및 피드백,경영자검토 결과 이행 및 피드백,15.2.5,A-R-1-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-R-1-2026,자율안전보건관리체계 구축 및 운영에 관한 기술지원규정,general,risk_method,photo_unmatchable,6,WP-AR1-34,원인분석 및 시정조치 계획 수립,원인분석 및 시정조치 계획 수립,16.2.2,A-R-1-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-R-1-2026,자율안전보건관리체계 구축 및 운영에 관한 기술지원규정,general,risk_method,photo_unmatchable,7,WP-AR1-41,안전문화 증진 및 개선,안전문화 증진 및 개선,16.3.4,A-R-1-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-R-2-2026,생산시스템의 수명주기 안전관리를 위한 기술지원규정,exclusive,document_reference,photo_unmatchable,1,WP-AR2-19,예비위험요인분석(PHA) 수행,예비위험요인분석(PHA) 수행,7.4,A-R-2-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-R-3-2026,보우타이 리스크 평가 기법에 관한 기술지원규정,general,risk_method,photo_unmatchable,1,WP-AR3-11,보우타이 리스크 평가 실시 (유해위험요인~수행업무 추적관리),보우타이 리스크 평가 실시 (유해위험요인~수행업무 추적관리),5.2.2,A-R-3-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-R-3-2026,보우타이 리스크 평가 기법에 관한 기술지원규정,general,risk_method,photo_unmatchable,2,WP-AR3-12,정성적 보우타이 리스크 평가 및 관리표 작성,정성적 보우타이 리스크 평가 및 관리표 작성,5.3,A-R-3-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-R-3-2026,보우타이 리스크 평가 기법에 관한 기술지원규정,general,risk_method,photo_unmatchable,3,WP-AR3-16,반정량적 리스크 평가 - 방호계층 성능분석,반정량적 리스크 평가 - 방호계층 성능분석,5.4.3,A-R-3-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-R-3-2026,보우타이 리스크 평가 기법에 관한 기술지원규정,general,risk_method,photo_unmatchable,4,WP-AR3-18,반정량적 보우타이 리스크 평가 및 관리표 작성,반정량적 보우타이 리스크 평가 및 관리표 작성,5.5,A-R-3-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-R-3-2026,보우타이 리스크 평가 기법에 관한 기술지원규정,general,risk_method,photo_unmatchable,5,WP-AR3-32,방호계층분석을 위한 자료 수집,방호계층분석을 위한 자료 수집,6,A-R-3-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-R-3-2026,보우타이 리스크 평가 기법에 관한 기술지원규정,general,risk_method,photo_unmatchable,6,WP-AR3-42,예방대책 수립 및 IPL 평가,예방대책 수립 및 IPL 평가,붙임1,A-R-3-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-R-3-2026,보우타이 리스크 평가 기법에 관한 기술지원규정,general,risk_method,photo_unmatchable,7,WP-AR3-13,반정량적 리스크 평가 - 분석대상 시나리오 선정,반정량적 리스크 평가 - 분석대상 시나리오 선정,5.4.3,A-R-3-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,A-R-3-2026,보우타이 리스크 평가 기법에 관한 기술지원규정,general,risk_method,photo_unmatchable,8,WP-AR3-15,반정량적 리스크 평가 - 원인 발생확률 및 점화확률 환산점수 결정,반정량적 리스크 평가 - 원인 발생확률 및 점화확률 환산점수 결정,5.4.3,A-R-3-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-5-2011,조선업 안전점검 기술지침,exclusive,field_control,photo_actionable,1,WP-B5-01,강재하역,강재하역,별표 6,B-5-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-5-2011,조선업 안전점검 기술지침,exclusive,field_control,photo_actionable,2,WP-B5-06,소조립,소조립,별표 8,B-5-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-5-2011,조선업 안전점검 기술지침,exclusive,field_control,photo_actionable,3,WP-B5-07,중조립,중조립,별표 8,B-5-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-5-2011,조선업 안전점검 기술지침,exclusive,field_control,photo_actionable,4,WP-B5-08,대조립,대조립,별표 8,B-5-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-5-2011,조선업 안전점검 기술지침,exclusive,field_control,photo_actionable,5,WP-B5-09,표면처리(블라스팅),표면처리(블라스팅),별표 9,B-5-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-5-2011,조선업 안전점검 기술지침,exclusive,field_control,photo_actionable,6,WP-B5-10,선행도장,선행도장,별표 9,B-5-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-6-2011,부선 안전작업 기술지침,exclusive,field_control,photo_actionable,1,WP-B6-01,부선 운반 전 점검,부선 운반 전 점검,4,B-6-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-6-2011,부선 안전작업 기술지침,exclusive,field_control,photo_actionable,2,WP-B6-04,갑판작업,갑판작업,7,B-6-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-6-2011,부선 안전작업 기술지침,exclusive,field_control,photo_actionable,3,WP-B6-03,묘박(Anchoring)작업,묘박(Anchoring)작업,6,B-6-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-6-2011,부선 안전작업 기술지침,exclusive,field_control,photo_actionable,4,WP-B6-02,접안작업,접안작업,5,B-6-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-6-2011,부선 안전작업 기술지침,exclusive,field_control,photo_actionable,5,WP-B6-06,밀폐공간 출입작업,밀폐공간 출입작업,11,B-6-2011,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-1-2025,피뢰시스템에 관한 기술지원규정,exclusive,field_control,photo_actionable,1,WP-BE1-41,폭발위험지역 외부피뢰시스템 및 서지보호장치 설치,폭발위험지역 외부피뢰시스템 및 서지보호장치 설치,7,B-E-1-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-1-2025,피뢰시스템에 관한 기술지원규정,exclusive,field_control,photo_actionable,2,WP-BE1-12,낙뢰 위험성 감지 및 경보,낙뢰 위험성 감지 및 경보,5.4.1,B-E-1-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-1-2025,피뢰시스템에 관한 기술지원규정,exclusive,field_control,photo_actionable,3,WP-BE1-40,폭발위험장소 피뢰시스템 설계 및 접지,폭발위험장소 피뢰시스템 설계 및 접지,7,B-E-1-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-1-2025,피뢰시스템에 관한 기술지원규정,exclusive,field_control,photo_actionable,4,WP-BE1-13,낙뢰 부상자 응급처치,낙뢰 부상자 응급처치,5.3.2,B-E-1-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-1-2025,피뢰시스템에 관한 기술지원규정,exclusive,field_control,photo_actionable,5,WP-BE1-14,뇌우 시 건물 내 대피 및 안전조치,뇌우 시 건물 내 대피 및 안전조치,5.4.2,B-E-1-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-1-2025,피뢰시스템에 관한 기술지원규정,exclusive,field_control,photo_actionable,6,WP-BE1-25,뇌우경보시스템(TWS) 설치 위치 선정 및 사전 검토,뇌우경보시스템(TWS) 설치 위치 선정 및 사전 검토,6.4,B-E-1-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-1-2025,피뢰시스템에 관한 기술지원규정,exclusive,field_control,photo_actionable,7,WP-BE1-26,뇌우경보시스템(TWS) 설치 및 초기 조정,뇌우경보시스템(TWS) 설치 및 초기 조정,6.4,B-E-1-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-1-2025,피뢰시스템에 관한 기술지원규정,exclusive,field_control,photo_actionable,8,WP-BE1-28,뇌우경보시스템(TWS) 정비,뇌우경보시스템(TWS) 정비,6.4,B-E-1-2025,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-10-2026,정전전로 및 그 인근에서의 전기작업에 관한 기술지원규정,exclusive,field_control,photo_actionable,1,WP-BE10-04,잠금장치 및 꼬리표 부착,잠금장치 및 꼬리표 부착,4,B-E-10-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-10-2026,정전전로 및 그 인근에서의 전기작업에 관한 기술지원규정,exclusive,field_control,photo_actionable,2,WP-BE10-08,정전작업 수행,정전작업 수행,5.3,B-E-10-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-10-2026,정전전로 및 그 인근에서의 전기작업에 관한 기술지원규정,exclusive,field_control,photo_actionable,3,WP-BE10-10,작업기구 및 단락접지기구 제거,작업기구 및 단락접지기구 제거,4,B-E-10-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-10-2026,정전전로 및 그 인근에서의 전기작업에 관한 기술지원규정,exclusive,field_control,photo_actionable,4,WP-BE10-11,잠금장치·꼬리표 철거 및 전원 투입,잠금장치·꼬리표 철거 및 전원 투입,4,B-E-10-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-10-2026,정전전로 및 그 인근에서의 전기작업에 관한 기술지원규정,exclusive,field_control,photo_actionable,5,WP-BE10-24,단락접지 실시,단락접지 실시,6.2.6,B-E-10-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-10-2026,정전전로 및 그 인근에서의 전기작업에 관한 기술지원규정,exclusive,field_control,photo_actionable,6,WP-BE10-25,단락접지기구 설치,단락접지기구 설치,6.2.6,B-E-10-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-10-2026,정전전로 및 그 인근에서의 전기작업에 관한 기술지원규정,exclusive,field_control,photo_actionable,7,WP-BE10-26,단락접지기구 철거,단락접지기구 철거,6.2.6,B-E-10-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-10-2026,정전전로 및 그 인근에서의 전기작업에 관한 기술지원규정,exclusive,field_control,photo_actionable,8,WP-BE10-28,고전압전기작업 추가 안전조치,고전압전기작업 추가 안전조치,6.2.8,B-E-10-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-11-2026,충전전로 및 그 인근에서의 전기작업에 관한 기술지원규정,exclusive,field_control,photo_actionable,1,WP-BE11-25,충전전로 전기작업계획서 작성,충전전로 전기작업계획서 작성,7,B-E-11-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-11-2026,충전전로 및 그 인근에서의 전기작업에 관한 기술지원규정,exclusive,field_control,photo_actionable,2,WP-BE11-26,충전전로 활선작업절차 수행,충전전로 활선작업절차 수행,7,B-E-11-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-11-2026,충전전로 및 그 인근에서의 전기작업에 관한 기술지원규정,exclusive,field_control,photo_actionable,3,WP-BE11-02,활선작업 허용 여부 판단 절차,활선작업 허용 여부 판단 절차,5.1,B-E-11-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-11-2026,충전전로 및 그 인근에서의 전기작업에 관한 기술지원규정,exclusive,field_control,photo_actionable,4,WP-BE11-19,활선작업 여부 평가 및 판단,활선작업 여부 평가 및 판단,6,B-E-11-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-11-2026,충전전로 및 그 인근에서의 전기작업에 관한 기술지원규정,exclusive,field_control,photo_actionable,5,WP-BE11-23,활선작업 불가피성(합리성) 결정,활선작업 불가피성(합리성) 결정,6,B-E-11-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-11-2026,충전전로 및 그 인근에서의 전기작업에 관한 기술지원규정,exclusive,field_control,photo_actionable,6,WP-BE11-24,예방조치의 재해예방 적합성 평가 및 시행,예방조치의 재해예방 적합성 평가 및 시행,6,B-E-11-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-11-2026,충전전로 및 그 인근에서의 전기작업에 관한 기술지원규정,exclusive,field_control,photo_actionable,7,WP-BE11-27,고압 및 특별고압 활선작업 추가 안전조치,고압 및 특별고압 활선작업 추가 안전조치,7,B-E-11-2026,present_in_base_ttl_same_guide
ci_unrelated_action_filter1,B-E-12-2026,전기작업안전에 관한 기술지원규정,domain_specific,management_program,photo_conditional_followup,1,WP-BE12-11,정전작업 또는 활선작업의 결정,정전작업 또는 활선작업의 결정,6.2,B-E-12-2026,present_in_base_ttl_same_guide
